Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Mehdi Léris,dz ALG,"MF,DF",25-018,27.3,13,0,0,52,47,10,57,27,46,0.0,0.0,0,149.0,96.0,66.0,59.3,Matches,sampdoria
Manolo Gabbiadini,it ITA,"FW,MF",31-196,26.2,6,0,0,41,67,13,25,6,15,1.0,0.0,0,72.0,42.0,72.0,36.8,Matches,sampdoria
Filip Đuričić,rs SRB,"MF,FW",31-131,24.1,9,0,0,38,48,0,41,7,22,0.0,0.0,0,110.0,14.0,29.0,32.6,Matches,sampdoria
Emil Audero,it ITA,GK,26-143,25.0,1,0,0,0,2,0,0,0,0,0.0,0.0,1,41.0,6.0,0.0,100.0,Matches,sampdoria
Bruno Amione,ar ARG,DF,21-158,23.2,10,1,1,24,16,0,5,25,33,0.0,1.0,0,121.0,68.0,43.0,61.3,Matches,sampdoria
Harry Winks,eng ENG,MF,27-128,19.1,2,0,0,15,13,1,46,24,12,0.0,0.0,0,120.0,6.0,12.0,33.3,Matches,sampdoria
Bram Nuytinck,nl NED,DF,33-037,16.6,4,0,0,23,8,0,0,23,38,0.0,1.0,0,74.0,29.0,34.0,46.0,Matches,sampdoria
Alessandro Zanoli,it ITA,DF,22-250,17.1,3,0,0,4,10,0,33,12,14,0.0,0.0,0,79.0,10.0,19.0,34.5,Matches,sampdoria
Omar Colley,gm GAM,DF,30-229,15.4,5,0,0,15,18,1,0,22,10,0.0,0.0,0,73.0,27.0,30.0,47.4,Matches,sampdoria
Bartosz Bereszyński,pl POL,DF,30-333,13.3,1,0,0,13,10,0,31,21,18,0.0,0.0,0,68.0,18.0,11.0,62.1,Matches,sampdoria
Sam Lammers,nl NED,FW,26-041,12.2,1,0,0,19,23,1,2,6,5,0.0,0.0,0,28.0,31.0,40.0,43.7,Matches,sampdoria
Francesco Caputo,it ITA,FW,35-308,12.2,0,0,0,5,24,11,3,1,1,0.0,0.0,0,18.0,6.0,21.0,22.2,Matches,sampdoria
Abdelhamid Sabiri,ma MAR,"MF,FW",26-194,11.9,5,0,0,28,39,0,54,2,7,0.0,0.0,0,50.0,30.0,29.0,50.8,Matches,sampdoria
Jeison Murillo,co COL,DF,31-014,11.7,6,1,1,18,19,0,1,8,11,0.0,0.0,1,65.0,28.0,20.0,58.3,Matches,sampdoria
Alex Ferrari,it ITA,DF,28-344,9.6,3,0,0,12,7,0,4,19,5,0.0,1.0,0,62.0,21.0,15.0,58.3,Matches,sampdoria
Nicola Ravaglia,it ITA,GK,34-180,9.0,0,0,0,1,2,0,0,0,0,0.0,1.0,0,4.0,3.0,0.0,100.0,Matches,sampdoria
Mickaël Cuisance,fr FRA,MF,23-298,6.9,1,0,0,8,5,1,20,5,10,0.0,0.0,0,40.0,5.0,12.0,29.4,Matches,sampdoria
Ronaldo Vieira,gw GNB,MF,24-326,9.1,3,0,0,21,9,0,1,13,10,,,0,,,,,Matches,sampdoria
Koray Günter,de GER,DF,28-298,8.6,2,0,0,7,3,0,1,11,8,0.0,1.0,0,47.0,24.0,9.0,72.7,Matches,sampdoria
Gonzalo Villar,es ESP,MF,25-079,7.7,2,0,0,17,18,0,7,4,7,0.0,1.0,0,55.0,9.0,5.0,64.3,Matches,sampdoria
Fabio Quagliarella,it ITA,FW,40-130,8.9,2,0,0,4,19,6,14,0,1,0.0,0.0,0,29.0,9.0,28.0,24.3,Matches,sampdoria
Valerio Verre,it ITA,MF,29-150,7.5,5,0,0,14,13,2,33,9,7,0.0,0.0,0,61.0,12.0,12.0,50.0,Matches,sampdoria
Nicola Murru,it ITA,DF,28-176,8.7,3,0,0,15,6,1,9,10,14,0.0,3.0,0,36.0,8.0,8.0,50.0,Matches,sampdoria
Martin Turk,si SVN,GK,19-293,4.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,1.0,0.0,100.0,Matches,sampdoria
Daniele Montevago,it ITA,FW,20-084,2.6,1,0,0,8,4,4,1,0,0,0.0,0.0,0,5.0,14.0,23.0,37.8,Matches,sampdoria
Marios Oikonomou,gr GRE,DF,30-247,2.4,3,0,0,3,2,0,0,4,2,0.0,0.0,0,16.0,4.0,2.0,66.7,Matches,sampdoria
Gerard Yepes,es ESP,MF,20-289,2.2,2,0,0,7,4,0,0,4,3,0.0,0.0,0,13.0,5.0,2.0,71.4,Matches,sampdoria
Flavio Paoletti,it ITA,MF,20-145,3.2,1,0,0,5,3,0,1,5,2,0.0,0.0,0,18.0,1.0,6.0,14.3,Matches,sampdoria
Jesé,es ESP,FW,30-104,2.3,0,0,0,3,5,2,0,1,0,0.0,0.0,0,8.0,2.0,12.0,14.3,Matches,sampdoria
Ignacio Pussetto,ar ARG,"MF,DF",27-171,1.7,1,0,0,7,1,0,5,0,3,0.0,0.0,0,4.0,4.0,5.0,44.4,Matches,sampdoria
Fabio Depaoli,it ITA,"DF,MF",26-047,1.5,1,0,0,1,7,0,8,1,3,0.0,0.0,0,6.0,0.0,2.0,0.0,Matches,sampdoria
Emirhan İlkhan,tr TUR,MF,19-009,1.2,0,0,0,0,2,0,4,0,3,0.0,0.0,0,5.0,1.0,6.0,14.3,Matches,sampdoria
Lorenzo Malagrida,it ITA,"MF,DF",19-229,1.2,2,0,0,4,1,0,2,0,0,0.0,0.0,0,6.0,2.0,1.0,66.7,Matches,sampdoria
Manuel De Luca,it ITA,"FW,MF",24-328,0.5,0,0,0,3,2,0,0,0,0,0.0,0.0,0,1.0,0.0,3.0,0.0,Matches,sampdoria
Andrea Conti,it ITA,DF,29-100,0.3,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,sampdoria
Mihailo Ivanović,rs SRB,FW,18-193,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,sampdoria
Samuel Ntanda,be BEL,MF,17-345,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,sampdoria
