Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Yerson Mosquera,co COL,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,wolverhampton wanderers
Louie Moulden,eng ENG,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,wolverhampton wanderers
Dion Sanderson,eng ENG,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,wolverhampton wanderers
Joelinton,br BRA,"MF,FW",24.0,35,30,2558.0,28.4,4.0,1.0,5.0,4.0,0.0,0.0,8.0,0.0,3.3,3.3,1.9,5.2,45.0,92.0,90.0,0.14,0.04,0.18,0.14,0.18,0.12,0.07,0.18,0.12,0.18,Matches,newcastle united
Martin Dúbravka,sk SVK,GK,32.0,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,newcastle united
Fabian Schär,ch SUI,DF,29.0,25,25,2158.0,24.0,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.2,1.2,1.1,2.3,20.0,59.0,2.0,0.08,0.08,0.17,0.08,0.17,0.05,0.05,0.1,0.05,0.1,Matches,newcastle united
Joe Willock,eng ENG,MF,21.0,29,24,2038.0,22.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.2,3.2,1.2,4.4,48.0,58.0,77.0,0.09,0.0,0.09,0.09,0.09,0.14,0.05,0.2,0.14,0.2,Matches,newcastle united
Jamaal Lascelles,eng ENG,DF,27.0,26,22,2058.0,22.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.9,0.9,0.4,1.3,0.0,18.0,5.0,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06,Matches,newcastle united
Jonjo Shelvey,eng ENG,MF,29.0,24,22,1983.0,22.0,2.0,1.0,3.0,2.0,0.0,0.0,7.0,1.0,0.9,0.9,1.0,1.9,11.0,84.0,7.0,0.09,0.05,0.14,0.09,0.14,0.04,0.05,0.09,0.04,0.09,Matches,newcastle united
Miguel Almirón,py PAR,"MF,FW",27.0,30,19,1716.0,19.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,0.9,2.6,44.0,46.0,85.0,0.05,0.0,0.05,0.05,0.05,0.09,0.05,0.14,0.09,0.14,Matches,newcastle united
Emil Krafth,se SWE,DF,26.0,20,18,1634.0,18.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,1.0,1.3,29.0,50.0,24.0,0.0,0.06,0.06,0.0,0.06,0.02,0.06,0.07,0.02,0.07,Matches,newcastle united
Ryan Fraser,sct SCO,"FW,MF",27.0,27,18,1465.0,16.3,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,2.7,2.7,2.1,4.7,35.0,34.0,86.0,0.12,0.18,0.31,0.12,0.31,0.16,0.13,0.29,0.16,0.29,Matches,newcastle united
Dan Burn,eng ENG,DF,29.0,16,16,1440.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.4,1.1,6.0,31.0,2.0,0.0,0.06,0.06,0.0,0.06,0.04,0.03,0.07,0.04,0.07,Matches,newcastle united
Matt Targett,eng ENG,DF,25.0,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.9,2.2,11.0,53.0,40.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.14,0.02,0.14,Matches,newcastle united
Callum Wilson,eng ENG,FW,29.0,18,16,1386.0,15.4,8.0,0.0,8.0,6.0,2.0,2.0,4.0,0.0,6.2,4.6,0.5,5.1,14.0,9.0,52.0,0.52,0.0,0.52,0.39,0.39,0.4,0.03,0.43,0.3,0.33,Matches,newcastle united
Sean Longstaff,eng ENG,MF,23.0,24,15,1464.0,16.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.8,1.6,2.0,43.0,15.0,0.06,0.06,0.12,0.06,0.12,0.05,0.05,0.1,0.05,0.1,Matches,newcastle united
Chris Wood,nz NZL,FW,29.0,17,15,1327.0,14.7,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.1,2.3,1.1,3.4,5.0,18.0,60.0,0.14,0.0,0.14,0.07,0.07,0.21,0.07,0.28,0.16,0.23,Matches,newcastle united
Javier Manquillo,es ESP,DF,27.0,19,15,1257.0,14.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,0.3,0.6,6.0,22.0,25.0,0.07,0.14,0.21,0.07,0.21,0.02,0.02,0.04,0.02,0.04,Matches,newcastle united
Matt Ritchie,sct SCO,DF,31.0,18,14,1337.0,14.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,2.0,2.7,8.0,48.0,40.0,0.0,0.13,0.13,0.0,0.13,0.05,0.13,0.18,0.05,0.18,Matches,newcastle united
Jacob Murphy,eng ENG,"FW,DF",26.0,33,13,1473.0,16.4,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.2,2.2,2.6,4.8,51.0,44.0,80.0,0.06,0.12,0.18,0.06,0.18,0.13,0.16,0.29,0.13,0.29,Matches,newcastle united
Ciaran Clark,ie IRL,DF,31.0,13,12,1014.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.1,1.1,0.3,1.4,2.0,17.0,6.0,0.0,0.09,0.09,0.0,0.09,0.1,0.03,0.12,0.1,0.12,Matches,newcastle united
Isaac Hayden,eng ENG,"MF,DF",26.0,14,12,1002.0,11.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.4,0.4,0.0,0.5,3.0,15.0,10.0,0.09,0.0,0.09,0.09,0.09,0.04,0.0,0.04,0.04,0.04,Matches,newcastle united
Bruno Guimarães,br BRA,MF,23.0,17,11,1034.0,11.5,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,3.1,3.1,1.1,4.2,18.0,54.0,15.0,0.44,0.09,0.52,0.44,0.52,0.27,0.1,0.37,0.27,0.37,Matches,newcastle united
Karl Darlow,eng ENG,GK,30.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,newcastle united
Federico Fernández,ar ARG,DF,32.0,7,5,523.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,Matches,newcastle united
Kieran Trippier,eng ENG,DF,30.0,6,5,429.0,4.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,2.0,17.0,8.0,0.42,0.0,0.42,0.42,0.42,0.05,0.06,0.1,0.05,0.1,Matches,newcastle united
Freddie Woodman,eng ENG,GK,24.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,newcastle united
Jamal Lewis,nir NIR,DF,23.0,5,4,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,newcastle united
Paul Dummett,wls WAL,DF,29.0,3,2,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,newcastle united
Jeff Hendrick,ie IRL,MF,29.0,3,0,72.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,1.0,1.25,0.0,1.25,1.25,1.25,0.11,0.03,0.14,0.11,0.14,Matches,newcastle united
Dwight Gayle,eng ENG,"FW,DF",30.0,8,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,0.9,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.31,0.71,2.02,1.31,2.02,Matches,newcastle united
Elliot Anderson,sct SCO,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,newcastle united
Lucas De Bolle,eng ENG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,newcastle united
Mark Gillespie,eng ENG,GK,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,newcastle united
Tyrick Mitchell,eng ENG,DF,21.0,36,35,3101.0,34.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.7,1.9,41.0,134.0,116.0,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.05,0.01,0.05,Matches,crystal palace
Conor Gallagher,eng ENG,MF,21.0,34,33,2845.0,31.6,8.0,3.0,11.0,8.0,0.0,0.0,10.0,0.0,6.3,6.3,3.1,9.4,42.0,94.0,118.0,0.25,0.09,0.35,0.25,0.35,0.2,0.1,0.3,0.2,0.3,Matches,crystal palace
Joachim Andersen,dk DEN,DF,25.0,34,32,2916.0,32.4,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.7,2.4,14.0,100.0,4.0,0.0,0.09,0.09,0.0,0.09,0.02,0.05,0.07,0.02,0.07,Matches,crystal palace
Wilfried Zaha,ci CIV,FW,28.0,33,31,2760.0,30.7,14.0,1.0,15.0,9.0,5.0,7.0,6.0,1.0,9.5,3.9,5.1,9.0,113.0,121.0,265.0,0.46,0.03,0.49,0.29,0.33,0.31,0.17,0.48,0.13,0.29,Matches,crystal palace
Vicente Guaita,es ESP,GK,34.0,30,30,2655.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crystal palace
Joel Ward,eng ENG,DF,31.0,28,27,2487.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,0.5,0.8,27.0,119.0,37.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,crystal palace
Jordan Ayew,gh GHA,FW,29.0,31,23,2019.0,22.4,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,3.1,3.1,2.8,5.9,98.0,51.0,151.0,0.13,0.13,0.27,0.13,0.27,0.14,0.12,0.26,0.14,0.26,Matches,crystal palace
Cheikhou Kouyaté,sn SEN,MF,31.0,27,23,1974.0,21.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.8,1.3,7.0,54.0,9.0,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.06,0.02,0.06,Matches,crystal palace
Jeffrey Schlupp,gh GHA,"MF,FW",28.0,32,20,1851.0,20.6,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.4,3.4,1.6,4.9,31.0,70.0,60.0,0.19,0.05,0.24,0.19,0.24,0.16,0.08,0.24,0.16,0.24,Matches,crystal palace
Odsonne Édouard,fr FRA,FW,23.0,28,18,1564.0,17.4,6.0,3.0,9.0,5.0,1.0,1.0,4.0,0.0,6.4,5.6,1.9,7.5,42.0,42.0,109.0,0.35,0.17,0.52,0.29,0.46,0.37,0.11,0.48,0.32,0.43,Matches,crystal palace
James McArthur,sct SCO,MF,33.0,21,15,1439.0,16.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.4,1.7,29.0,84.0,22.0,0.0,0.19,0.19,0.0,0.19,0.02,0.09,0.11,0.02,0.11,Matches,crystal palace
Nathaniel Clyne,eng ENG,DF,30.0,16,15,1351.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,14.0,36.0,25.0,0.0,0.07,0.07,0.0,0.07,0.01,0.03,0.04,0.01,0.04,Matches,crystal palace
Jean-Philippe Mateta,fr FRA,FW,24.0,22,13,1145.0,12.7,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,5.8,5.8,1.3,7.1,16.0,6.0,46.0,0.39,0.08,0.47,0.39,0.47,0.46,0.1,0.56,0.46,0.56,Matches,crystal palace
Will Hughes,eng ENG,MF,26.0,16,13,1053.0,11.7,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.6,0.8,5.0,38.0,7.0,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.06,0.01,0.06,Matches,crystal palace
Michael Olise,fr FRA,"FW,MF",19.0,26,12,1141.0,12.7,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,1.7,1.7,3.9,5.6,55.0,63.0,110.0,0.16,0.39,0.55,0.16,0.55,0.13,0.3,0.44,0.13,0.44,Matches,crystal palace
Christian Benteke,be BEL,FW,30.0,25,11,1145.0,12.7,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,4.9,4.9,1.3,6.2,15.0,24.0,79.0,0.31,0.08,0.39,0.31,0.39,0.38,0.1,0.49,0.38,0.49,Matches,crystal palace
Luka Milivojević,rs SRB,MF,30.0,15,9,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,2.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Matches,crystal palace
Jack Butland,eng ENG,GK,28.0,9,8,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crystal palace
Eberechi Eze,eng ENG,"MF,FW",23.0,13,6,605.0,6.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.9,1.3,20.0,33.0,38.0,0.15,0.15,0.3,0.15,0.3,0.07,0.13,0.2,0.07,0.2,Matches,crystal palace
James Tomkins,eng ENG,DF,32.0,8,6,547.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,0.7,1.0,8.0,1.0,0.16,0.0,0.16,0.16,0.16,0.08,0.03,0.11,0.08,0.11,Matches,crystal palace
Jaïro Riedewald,nl NED,MF,24.0,3,1,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,crystal palace
Jesuran Rak Sakyi,eng ENG,"FW,MF",18.0,2,1,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crystal palace
Nathan Ferguson,eng ENG,DF,20.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crystal palace
Omotayo Adaramola,ie IRL,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,crystal palace
Scott Banks,sct SCO,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,crystal palace
Reece Hannam,eng ENG,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,crystal palace
Martin Kelly,eng ENG,"DF,MF",31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,crystal palace
Remi Matthews,eng ENG,GK,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,crystal palace
Christian Nørgaard,dk DEN,MF,27.0,35,35,3054.0,33.9,3.0,4.0,7.0,3.0,0.0,0.0,8.0,0.0,3.8,3.8,3.3,7.1,17.0,169.0,31.0,0.09,0.12,0.21,0.09,0.21,0.11,0.1,0.21,0.11,0.21,Matches,brentford
Bryan Mbeumo,cm CMR,FW,21.0,35,34,2905.0,32.3,4.0,7.0,11.0,3.0,1.0,1.0,4.0,0.0,9.3,8.5,3.7,12.2,81.0,56.0,273.0,0.12,0.22,0.34,0.09,0.31,0.29,0.11,0.4,0.26,0.38,Matches,brentford
Rico Henry,eng ENG,DF,24.0,34,33,2776.0,30.8,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.5,1.5,1.7,3.3,61.0,81.0,131.0,0.1,0.0,0.1,0.1,0.1,0.05,0.06,0.11,0.05,0.11,Matches,brentford
Ivan Toney,eng ENG,FW,25.0,33,32,2909.0,32.3,12.0,5.0,17.0,7.0,5.0,5.0,8.0,0.0,11.4,7.4,5.8,13.3,28.0,83.0,168.0,0.37,0.15,0.53,0.22,0.37,0.35,0.18,0.53,0.23,0.41,Matches,brentford
Ethan Pinnock,jm JAM,DF,28.0,32,32,2694.0,29.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,1.2,2.4,11.0,77.0,18.0,0.03,0.03,0.07,0.03,0.07,0.04,0.04,0.08,0.04,0.08,Matches,brentford
Vitaly Janelt,de GER,MF,23.0,31,27,2298.0,25.5,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,2.4,2.4,1.9,4.2,25.0,103.0,60.0,0.16,0.0,0.16,0.16,0.16,0.09,0.07,0.17,0.09,0.17,Matches,brentford
Sergi Canós,es ESP,"DF,FW",24.0,31,25,2083.0,23.1,3.0,2.0,5.0,3.0,0.0,0.0,8.0,1.0,3.0,3.0,1.7,4.6,52.0,59.0,100.0,0.13,0.09,0.22,0.13,0.22,0.13,0.07,0.2,0.13,0.2,Matches,brentford
David Raya,es ESP,GK,25.0,24,24,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brentford
Kristoffer Ajer,no NOR,DF,23.0,24,23,1995.0,22.2,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,1.7,2.5,30.0,82.0,29.0,0.05,0.14,0.18,0.05,0.18,0.04,0.08,0.11,0.04,0.11,Matches,brentford
Mathias Jensen,dk DEN,MF,25.0,31,19,1601.0,17.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,3.2,6.2,14.0,103.0,54.0,0.0,0.06,0.06,0.0,0.06,0.17,0.18,0.35,0.17,0.35,Matches,brentford
Yoane Wissa,cd COD,FW,24.0,30,12,1284.0,14.3,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,3.1,3.1,0.9,4.0,19.0,29.0,84.0,0.49,0.07,0.56,0.49,0.56,0.22,0.06,0.28,0.22,0.28,Matches,brentford
Mads Roerslev,dk DEN,DF,22.0,21,12,1240.0,13.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.6,0.9,14.0,22.0,54.0,0.07,0.07,0.15,0.07,0.15,0.03,0.04,0.07,0.03,0.07,Matches,brentford
Álvaro Fernández,es ESP,GK,23.0,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brentford
Frank Onyeka,ng NGA,MF,23.0,20,12,1045.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,0.2,1.0,18.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,Matches,brentford
Christian Eriksen,dk DEN,MF,29.0,11,10,939.0,10.4,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,3.5,4.8,21.0,82.0,22.0,0.1,0.38,0.48,0.1,0.48,0.12,0.34,0.46,0.12,0.46,Matches,brentford
Shandon Baptiste,gd GRN,MF,23.0,22,9,910.0,10.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.7,0.7,0.5,1.3,14.0,35.0,29.0,0.1,0.0,0.1,0.1,0.1,0.07,0.05,0.12,0.07,0.12,Matches,brentford
Mads Bech Sørensen,dk DEN,DF,22.0,11,9,835.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.4,0.4,9.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,brentford
Mathias Jørgensen,dk DEN,DF,31.0,8,6,518.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,5.0,18.0,1.0,0.17,0.0,0.17,0.17,0.17,0.02,0.05,0.07,0.02,0.07,Matches,brentford
Saman Ghoddos,ir IRN,"MF,DF",27.0,17,4,536.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.2,1.7,7.0,25.0,40.0,0.17,0.17,0.34,0.17,0.34,0.08,0.2,0.28,0.08,0.28,Matches,brentford
Charlie Goode,eng ENG,DF,25.0,6,4,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,1.0,1.0,5.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.2,0.01,0.2,Matches,brentford
Josh Dasilva,eng ENG,"MF,FW",22.0,9,2,257.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.2,10.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches,brentford
Jonas Lössl,dk DEN,GK,32.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brentford
Dominic Thompson,eng ENG,DF,21.0,2,2,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,brentford
Marcus Forss,fi FIN,"FW,MF",22.0,7,1,209.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.6,2.0,6.0,12.0,0.0,0.43,0.43,0.0,0.43,0.14,0.1,0.24,0.14,0.24,Matches,brentford
Mads Bidstrup,dk DEN,MF,20.0,4,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brentford
Tariqe Fosu,gh GHA,DF,25.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,brentford
Finley Stevens,wls WAL,DF,18.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,Matches,brentford
Nathan Young-Coombes,eng ENG,MF,18.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brentford
Matthew Cox,eng ENG,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brentford
Halil Dervişoğlu,tr TUR,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brentford
Patrik Gunnarsson,is ISL,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brentford
Maxwell Haygarth,eng ENG,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brentford
Julian Jeanvier,gn GUI,DF,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brentford
Edmond-Paris Maghoma,eng ENG,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brentford
Emiliano Martínez,ar ARG,GK,28.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,aston villa
Tyrone Mings,eng ENG,DF,28.0,36,35,3189.0,35.4,1.0,3.0,4.0,1.0,0.0,0.0,11.0,0.0,1.6,1.6,1.6,3.3,23.0,91.0,17.0,0.03,0.08,0.11,0.03,0.11,0.05,0.05,0.09,0.05,0.09,Matches,aston villa
John McGinn,sct SCO,MF,26.0,35,35,3090.0,34.3,3.0,4.0,7.0,3.0,0.0,0.0,8.0,0.0,1.5,1.5,5.3,6.8,52.0,196.0,67.0,0.09,0.12,0.2,0.09,0.2,0.04,0.15,0.2,0.04,0.2,Matches,aston villa
Ollie Watkins,eng ENG,FW,25.0,35,33,2952.0,32.8,11.0,2.0,13.0,10.0,1.0,1.0,7.0,0.0,11.6,11.0,3.4,14.4,74.0,60.0,226.0,0.34,0.06,0.4,0.3,0.37,0.35,0.1,0.46,0.34,0.44,Matches,aston villa
Douglas Luiz,br BRA,MF,23.0,34,31,2715.0,30.2,2.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,2.0,2.0,2.5,4.4,28.0,105.0,44.0,0.07,0.1,0.17,0.07,0.17,0.07,0.08,0.15,0.07,0.15,Matches,aston villa
Ezri Konsa,eng ENG,DF,23.0,29,29,2477.0,27.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,2.0,1.6,1.6,0.3,1.9,8.0,45.0,7.0,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches,aston villa
Jacob Ramsey,eng ENG,MF,20.0,34,29,2467.0,27.4,6.0,1.0,7.0,6.0,0.0,0.0,6.0,0.0,4.0,4.0,1.9,5.9,91.0,132.0,92.0,0.22,0.04,0.26,0.22,0.26,0.15,0.07,0.22,0.15,0.22,Matches,aston villa
Emi Buendía,ar ARG,"MF,FW",24.0,35,22,1899.0,21.1,4.0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,3.4,3.4,5.8,9.1,40.0,117.0,84.0,0.19,0.28,0.47,0.19,0.47,0.16,0.27,0.43,0.16,0.43,Matches,aston villa
Danny Ings,eng ENG,FW,29.0,30,22,1898.0,21.1,7.0,6.0,13.0,6.0,1.0,1.0,4.0,0.0,7.1,6.3,1.6,8.0,24.0,39.0,117.0,0.33,0.28,0.62,0.28,0.57,0.34,0.08,0.41,0.3,0.38,Matches,aston villa
